Sample_ID,Title,Organism,Series_ID,GPL_ID,Instrument Model,SRA_ID,Library Strategy,H3K4me3_description,Tissue,Cell Line,Cell Type,Disease,Treatment,Genotype,Antibody,Feature in Title,Feature in Ab,Feature in Title or Ab
GSM1435527,LCL18507_H3K4me3,Homo sapiens,['GSE53837'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX651502,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Diagenode; #pAb-003-050)', 'Title': 'LCL18507_H3K4me3'}",,,,,{},{},{'chip antibody': 'H3K4me3 (Diagenode; #pAb-003-050)'},True,True,True
GSM1234020,GM18526_H3K4me3_1,Homo sapiens,['GSE50893'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX356588,ChIP-Seq,"{'antibody': 'H3K4me3', 'Title': 'GM18526_H3K4me3_1'}",,18526,,,{},{},{'antibody': 'H3K4me3'},True,True,True
GSM1314147,H3K4me3 ChIP-seq in DND-41 persisters,Homo sapiens,"['GSE54380', 'GSE54379']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX448965,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 ChIP-seq in DND-41 persisters'}",,DND-41,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1571898,H3K4me3 marks of naïve LIS2 ES stem cells,Homo sapiens,"['GSE52824', 'GSE52617']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX825315,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (ab8580, Abcam)', 'Title': 'H3K4me3 marks of na\xc3\xafve LIS2 ES stem cells'}",,ICM-derived LIS2,,,{},{},"{'chip antibody': 'anti-H3K4me3 (ab8580, Abcam)'}",True,True,True
GSM1314140,H3K4me3 ChIP-seq in DND-41,Homo sapiens,"['GSE54380', 'GSE54379']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX448958,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 ChIP-seq in DND-41'}",,DND-41,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM916968,HAEC H3K4Me3 control2,Homo sapiens,"['GSE37378', 'GSE37377']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX143113,ChIP-Seq,{'Title': 'HAEC H3K4Me3 control2'},,HAEC,,,{},{},{},True,False,True
GSM1160200,"Histone H3K4me3 ChIP-Seq of Fetal Muscle, Trunk; Histone.DS23302",Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX300958,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of Fetal Muscle, Trunk; Histone.DS23302'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM409308,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in hESC H1 (CDI-01) Cells; renlab.H3K4me3.CDI-01.01,Homo sapiens,['GSE16256'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX006237,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in hESC H1 (CDI-01) Cells; renlab.H3K4me3.CDI-01.01'}",,H1,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM1866086,ChIPseq_U87EGFRvIII_withFBS_H3K4me3.FL069,Homo sapiens,['GSE72468'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1177313,ChIP-Seq,{'Title': 'ChIPseq_U87EGFRvIII_withFBS_H3K4me3.FL069'},,Gliobmastoma cell line,,,{},{},{},True,False,True
GSM1372871,H3K4me3 case2 control,Homo sapiens,"['GSE57007', 'GSE57010']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX524977,ChIP-Seq,"{'chip antibody': 'H3K4me3 (generous gifts from Dr. H. Kimura, Osaka University, Osaka, Japan).', 'Title': 'H3K4me3 case2 control'}",Endometrial stromal cells,,,,{'condition': 'control (without any induction)'},{},"{'chip antibody': 'H3K4me3 (generous gifts from Dr. H. Kimura, Osaka University, Osaka, Japan).'}",True,True,True
GSM922787,H3K4me3_ChIPSeq,Homo sapiens,['GSE37583'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX144715,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3_ChIPSeq'}",,HeLa S3,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1975118,CHG422_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491520,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,YCC7,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM669889,ChIP-Seq analysis of H3K4me3 in HUES 6 cells; Lib:XZ:20101004:02--ChIP:XZ:20100930:02:ES cell HUES_6:H3K4Me3,Homo sapiens,['GSE17312'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX040935,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in HUES 6 cells; Lib:XZ:20101004:02--ChIP:XZ:20100930:02:ES cell HUES_6:H3K4Me3'}",,HUES 6,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1102800,Histone H3K4me3 ChIP-Seq of Fetal Stomach; Histone.DS22598,Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX252737,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of Fetal Stomach; Histone.DS22598'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1975112,CHG371_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491514,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,RERF-GC-1B,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1975115,CHG417_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491517,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,MKN7,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1550931,GM18519_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764610,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18519_H3K4ME3'}",,GM18519,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550932,GM19225_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764611,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19225_H3K4ME3'}",,GM19225,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550933,GM19099_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764612,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19099_H3K4ME3'}",,GM19099,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550934,GM18853_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764613,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18853_H3K4ME3'}",,GM18853,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550938,GM18489-2_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764617,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18489-2_H3K4ME3'}",,GM18489,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM602296,ESC_H3K4me3,Homo sapiens,['GSE24447'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX027487,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'ESC_H3K4me3'}",,H9 ESC,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM646486,NHLF_H3K4me3_rep1,Homo sapiens,"['GSE26386', 'GSE26320']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX038676,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'NHLF_H3K4me3_rep1'}",,NHLF,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM646487,NHLF_H3K4me3_rep2,Homo sapiens,"['GSE26386', 'GSE26320']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX038677,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'NHLF_H3K4me3_rep2'}",,NHLF,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1027299,Histone H3K4me3 ChIP-Seq of Fetal Thymus; Histone.DS21539,Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX201786,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of Fetal Thymus; Histone.DS21539'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1782766,ChIP-seq of nan PBMC cells with H3K4ME3 - replicate 1,Homo sapiens,['GSE70482'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1080066,ChIP-Seq,{'Title': 'ChIP-seq of nan PBMC cells with H3K4ME3 - replicate 1'},peripheral blood,,,,{},{},{},True,False,True
GSM955984,H3K4me3 hypoxia ChIP-seq,Homo sapiens,['GSE39089'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX157614,ChIP-Seq,"{'chip antibody': 'H3K4me3 [kindly provided by Dr Kimura CMA304 (Cell Struct Funct. 2008;33(1):61-73)]', 'Title': 'H3K4me3 hypoxia ChIP-seq'}",,,,,{},{},{'chip antibody': 'H3K4me3 [kindly provided by Dr Kimura CMA304 (Cell Struct Funct. 2008;33(1):61-73)]'},True,True,True
GSM1975208,GCC088_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491610,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1708663,H3K4me3,Homo sapiens,['GSE69777'],GPL18460,Illumina HiSeq 1500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1056335,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Diagenode, included in catalog numbers C01010050 AB-001-0010, C01010051 AB-001-0024)', 'Title': 'H3K4me3'}",,,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Diagenode, included in catalog numbers C01010050 AB-001-0010, C01010051 AB-001-0024)'}",True,True,True
GSM1975205,GCC085_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491607,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1975202,GCC082_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491604,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1550804,GM19127_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764483,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19127_H3K4ME3'}",,GM19127,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550805,GM19101_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764484,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19101_H3K4ME3'}",,GM19101,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550800,GM18913_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764479,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18913_H3K4ME3'}",,GM18913,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550802,GM18859_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764481,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18859_H3K4ME3'}",,GM18859,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1018052,tgf and sorafenib H3K4me3,Homo sapiens,['GSE41479'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX193430,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'tgf and sorafenib H3K4me3'}",,A549,,,{'treatment': 'TGFbeta and Sorafenib'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1825735,H3K4me3 hypoxia 8 hours,Homo sapiens,"['GSE71030', 'GSE71031']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX1099921,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)', 'Title': 'H3K4me3 hypoxia 8 hours'}",,MCF7,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)'}",True,True,True
GSM1825734,H3K4me3 normoxia,Homo sapiens,"['GSE71030', 'GSE71031']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX1099920,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)', 'Title': 'H3K4me3 normoxia'}",,MCF7,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)'}",True,True,True
GSM1825737,H3K4me3 reoxygenation 8 hours,Homo sapiens,"['GSE71030', 'GSE71031']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX1099923,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)', 'Title': 'H3K4me3 reoxygenation 8 hours'}",,MCF7,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)'}",True,True,True
GSM1825736,H3K4me3 hypoxia 24 hours,Homo sapiens,"['GSE71030', 'GSE71031']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX1099922,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)', 'Title': 'H3K4me3 hypoxia 24 hours'}",,MCF7,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# Ab8580, lot# 1054726)'}",True,True,True
GSM537702,ChIP-Seq analysis of H3K4me3 in human CD15 cells; 42NF9AAXX091210-3-S,Homo sapiens,['GSE19465'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX019763,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human CD15 cells; 42NF9AAXX091210-3-S'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1550794,GM19128_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764473,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19128_H3K4ME3'}",,GM19128,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1918610,Exp004-2_H3K4me3_5000c_Ad_BC04_10u,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383856,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp004-2_H3K4me3_5000c_Ad_BC04_10u'}",,,,,{'treatment': 'none'},{},"{'histone modification': 'H3K4me3', 'experiment': 'Low_input_K562/Exp004-2'}",True,True,True
GSM1918613,Exp004-2_H3K4me3_500c_Ad_BC02_62-5u,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383859,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp004-2_H3K4me3_500c_Ad_BC02_62-5u'}",,,,,{'treatment': 'none'},{},"{'histone modification': 'H3K4me3', 'experiment': 'Low_input_K562/Exp004-2'}",True,True,True
GSM1918612,Exp004-2_H3K4me3_500c_Ad_BC01_150u,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383858,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp004-2_H3K4me3_500c_Ad_BC01_150u'}",,,,,{'treatment': 'none'},{},"{'histone modification': 'H3K4me3', 'experiment': 'Low_input_K562/Exp004-2'}",True,True,True
GSM1918615,Exp004-2_H3K4me3_500c_Ad_BC04_10u,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383861,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp004-2_H3K4me3_500c_Ad_BC04_10u'}",,,,,{'treatment': 'none'},{},"{'histone modification': 'H3K4me3', 'experiment': 'Low_input_K562/Exp004-2'}",True,True,True
GSM1918614,Exp004-2_H3K4me3_500c_Ad_BC03_25u,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383860,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp004-2_H3K4me3_500c_Ad_BC03_25u'}",,,,,{'treatment': 'none'},{},"{'histone modification': 'H3K4me3', 'experiment': 'Low_input_K562/Exp004-2'}",True,True,True
GSM1918616,Exp004-2_H3K4me3_500c_Ad_BC05_4u,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383862,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp004-2_H3K4me3_500c_Ad_BC05_4u'}",,,,,{'treatment': 'none'},{},"{'histone modification': 'H3K4me3', 'experiment': 'Low_input_K562/Exp004-2'}",True,True,True
GSM1517541,H3K4me3 ChIP-seq in SKMNC,Homo sapiens,"['GSE61944', 'GSE61953']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX718121,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore, 07-473)', 'Title': 'H3K4me3 ChIP-seq in SKMNC'}",,Ewing sarcoma cell line SKMNC,,,{},{},"{'chip antibody': 'H3K4me3 (Millipore, 07-473)'}",True,True,True
GSM1421319,Bre98p8_H3K4me3_ChIPseq,Homo sapiens,"['GSE58881', 'GSE58882']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX634886,ChIP-Seq,{'Title': 'Bre98p8_H3K4me3_ChIPseq'},Breast,,,,{},{},"{'chip antibody': 'ChIPAb+ Trimethyl-Histone H3 (Lys4), Millipore, #17-614'}",True,False,True
GSM1550798,GM19140_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764477,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19140_H3K4ME3'}",,GM19140,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM971341,Bcell_H3K4me3,Homo sapiens,"['GSE39229', 'GSE39538']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX170354,ChIP-Seq,{'Title': 'Bcell_H3K4me3'},Blood,,,,{},{'genotype/variation': 'wild type'},{},True,False,True
GSM537676,ChIP-Seq analysis of H3K4me3 in human hiPS-18c cells; 42TPLAAXX100219-3-S,Homo sapiens,['GSE19465'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX019731,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human hiPS-18c cells; 42TPLAAXX100219-3-S'}",,hiPS-18c,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1402463,HCC2157_H3K4me3ChIP_Control,Homo sapiens,['GSE46055'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX559904,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam, ab1012)', 'Title': 'HCC2157_H3K4me3ChIP_Control'}",,HCC2157,,,{},{},"{'chip antibody': 'H3K4me3 (Abcam, ab1012)'}",True,True,True
GSM1670907,MiSeq_PHH_H3K4me3,Homo sapiens,['GSE68402'],GPL15520,Illumina MiSeq,https://www.ncbi.nlm.nih.gov/sra?term=SRX1013888,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam ab8580)', 'Title': 'MiSeq_PHH_H3K4me3'}",,primary hepatocytes,,,{'infection': 'HBV (ayw)'},{},{'chip antibody': 'H3K4me3 (Abcam ab8580)'},True,True,True
GSM1033552,Benchmark_H3K4me3_2x10e7,Homo sapiens,['GSE42147'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX203331,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)', 'Title': 'Benchmark_H3K4me3_2x10e7'}",,,,,{},{},"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)'}",True,True,True
GSM1033553,New_H3K4me3_2x10e7,Homo sapiens,['GSE42147'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX203332,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)', 'Title': 'New_H3K4me3_2x10e7'}",,,,,{},{},"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)'}",True,True,True
GSM1612063,ChIP H3K4me3 AML_6,Homo sapiens,['GSE54580'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX879222,ChIP-Seq,"{'antibody target': 'H3K4me3', 'Title': 'ChIP H3K4me3 AML_6'}",AML,,,,{},{},{'antibody target': 'H3K4me3'},True,True,True
GSM1612062,ChIP H3K4me3 mobPBSC 2,Homo sapiens,['GSE54580'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX879221,ChIP-Seq,"{'antibody target': 'H3K4me3', 'Title': 'ChIP H3K4me3 mobPBSC 2'}",,,,,{},{},{'antibody target': 'H3K4me3'},True,True,True
GSM1033556,New_H3K4me3_1x10e5,Homo sapiens,['GSE42147'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX203335,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)', 'Title': 'New_H3K4me3_1x10e5'}",,,,,{},{},"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)'}",True,True,True
GSM1033557,New_H3K4me3_2x10e4,Homo sapiens,['GSE42147'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX203336,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)', 'Title': 'New_H3K4me3_2x10e4'}",,,,,{},{},"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)'}",True,True,True
GSM1033554,New_H3K4me3_2.5x10e6,Homo sapiens,['GSE42147'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX203333,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)', 'Title': 'New_H3K4me3_2.5x10e6'}",,,,,{},{},"{'chip antibody': 'H3K4me3 (Diagenode, Cat# pAb-003-050)'}",True,True,True
GSM1420159,DKO1-H3K4me3 Rep2,Homo sapiens,['GSE58638'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX625666,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3', 'Title': 'DKO1-H3K4me3 Rep2'}",,DKO1,,,{},{'genotype': 'DNMT3B & DNM1 KO'},{'chip antibody': 'anti-H3K4me3'},True,True,True
GSM1612068,ChIP H3K4me3 AML_1,Homo sapiens,['GSE54580'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX879227,ChIP-Seq,"{'antibody target': 'H3K4me3', 'Title': 'ChIP H3K4me3 AML_1'}",AML,,,,{},{},{'antibody target': 'H3K4me3'},True,True,True
GSM1420153,HCT116-H3K4me3 Rep2,Homo sapiens,['GSE58638'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX625660,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3', 'Title': 'HCT116-H3K4me3 Rep2'}",,HCT116,,,{},{'genotype': 'wildtype'},{'chip antibody': 'anti-H3K4me3'},True,True,True
GSM410808,H3K4me3 ChIP-Seq analysis of H1 embryonic stem cell line (HS0996),Homo sapiens,['GSE16368'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX006117,ChIP-Seq,{'Title': 'H3K4me3 ChIP-Seq analysis of H1 embryonic stem cell line (HS0996)'},Embryo ICM,H1,,,{},{},{},True,False,True
GSM1663094,ChIP-seq H3K4me3 serum starve (low TGF),Homo sapiens,['GSE68108'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1002828,ChIP-Seq,{'Title': 'ChIP-seq H3K4me3 serum starve (low TGF)'},liver,,,,{},{},{},True,False,True
GSM1663096,ChIP-seq H3K4me3 TGF,Homo sapiens,['GSE68108'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1002830,ChIP-Seq,{'Title': 'ChIP-seq H3K4me3 TGF'},liver,,,,{},{},{},True,False,True
