GSM_ID,Organism,GSE_ID,GPL_ID,SRA_ID,Library Strategy
GSM590112,Mus musculus,GSE23943,GPL11002,SRX026273,chip-seq
GSM602296,Homo sapiens,GSE24447,GPL9052,SRX027487,chip-seq
GSM590110,Mus musculus,GSE23943,GPL11002,SRX026271,chip-seq
GSM590111,Mus musculus,GSE23943,GPL11002,SRX026272,chip-seq
GSM1148325,Homo sapiens,GSE47380,GPL15802,,
GSM386089,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386088,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1234093,Homo sapiens,GSE50893,GPL11154,SRX356661,chip-seq
GSM2190961,Mus musculus,GSE82360,GPL13112,SRX1832784,chip-seq
GSM1129016,Oryzias latipes,GSE46351,GPL17064,SRX271510,chip-seq
GSM1695177,Rattus norvegicus,GSE69194,GPL14844,SRX1037560,chip-seq
GSM1148327,Homo sapiens,GSE47380,GPL15802,,
GSM144331,Homo sapiens,GSE6273,GPL1454,,
GSM928449,Mus musculus,GSE37821,GPL13112,SRX146523,chip-seq
GSM1550844,Homo sapiens,GSE62742,GPL11154,SRX764523,chip-seq
GSM1535994,Drosophila melanogaster,GSE62904,GPL13304,SRX749052,chip-seq
GSM908038,Homo sapiens,GSE36985,GPL11154,SRX135014,chip-seq
GSM908039,Homo sapiens,GSE36985,GPL11154,SRX135015,chip-seq
GSM1611737,Gallus gallus,GSE65961,GPL16133,SRX878706,chip-seq
GSM646486,Homo sapiens,GSE26320,GPL9115,SRX038676,chip-seq
GSM646487,Homo sapiens,GSE26320,GPL9115,SRX038677,chip-seq
GSM2192094,Mus musculus,GSE82857,GPL17021,SRX1833978,chip-seq
GSM1671304,Mus musculus,GSE68414,GPL13112,SRX1014065,chip-seq
GSM2192092,Mus musculus,GSE82856,GPL13112,SRX1833981,chip-seq
GSM1550846,Homo sapiens,GSE62742,GPL11154,SRX764525,chip-seq
GSM1968629,Homo sapiens,GSE53215,GPL16558,SRX1472391,chip-seq
GSM1671300,Mus musculus,GSE68414,GPL13112,SRX1014061,chip-seq
GSM536093,Mus musculus,GSE21449,GPL9250,SRX028520,chip-seq
GSM536092,Mus musculus,GSE21449,GPL9250,SRX028519,chip-seq
GSM1059378,Mus musculus,GSE43252,GPL13112,SRX213859,chip-seq
GSM536095,Mus musculus,GSE21449,GPL9250,SRX028522,chip-seq
GSM536094,Mus musculus,GSE21449,GPL9250,SRX028521,chip-seq
GSM400662,Drosophila melanogaster,GSE16013,GPL9058,SRX013009,chip-seq
GSM1027299,Homo sapiens,GSE18927,GPL5188,SRX201786,chip-seq
GSM400660,Drosophila melanogaster,GSE16013,GPL9058,SRX013007,chip-seq
GSM1904288,Mus musculus,GSE73833,GPL13112,SRX1317042,chip-seq
GSM400666,Drosophila melanogaster,GSE16013,GPL9058,SRX013013,chip-seq
GSM1465030,Homo sapiens,GSE60106,GPL11154,SRX669648,chip-seq
GSM400664,Drosophila melanogaster,GSE16013,GPL9058,SRX013011,chip-seq
GSM1820141,Mus musculus,GSE70832,GPL13112,SRX1092610,chip-seq
GSM1708663,Homo sapiens,GSE69777,GPL18460,SRX1056335,chip-seq
GSM1533447,Oreochromis niloticus,GSE62791,GPL19363,SRX745865,chip-seq
GSM400668,Drosophila melanogaster,GSE16013,GPL9058,SRX013015,chip-seq
GSM1465031,Homo sapiens,GSE60106,GPL11154,SRX669649,chip-seq
GSM886530,Mus musculus,GSE36292,GPL13112,SRX127396,chip-seq
GSM1782769,Homo sapiens,GSE70482,GPL11154,SRX1080069,other
GSM1944102,Mus musculus,GSE75151,GPL17021,SRX1437358,chip-seq
GSM1904284,Mus musculus,GSE73833,GPL13112,SRX1317038,chip-seq
GSM1550804,Homo sapiens,GSE62742,GPL11154,SRX764483,chip-seq
GSM1550805,Homo sapiens,GSE62742,GPL11154,SRX764484,chip-seq
GSM1332698,Drosophila melanogaster,GSE55257,GPL13304,SRX474585,chip-seq
GSM1241618,Homo sapiens,GSE51272,GPL6984,,
GSM1550802,Homo sapiens,GSE62742,GPL11154,SRX764481,chip-seq
GSM2192051,Mus musculus,GSE82838,GPL13112,SRX1833906,chip-seq
GSM621760,Homo sapiens,GSE25249,GPL9115,,chip-seq
GSM1000065,Mus musculus,GSE31039,GPL9250,SRX185786,chip-seq
GSM1441317,Mus musculus,GSE59636,GPL18480,SRX658422,chip-seq
GSM1551534,Mus musculus,GSE63523,GPL13112,SRX764849,chip-seq
GSM1551533,Mus musculus,GSE63523,GPL13112,SRX764848,chip-seq
GSM1067642,Mus musculus,GSE43654,GPL11002,SRX218752,chip-seq
GSM1674825,Mus musculus,GSE68291,GPL6246,SRX1017435,chip-seq
GSM392044,Mus musculus,GSE15519,GPL6246,SRX018517,chip-seq
GSM1674826,Mus musculus,GSE68291,GPL6246,SRX1017436,chip-seq
GSM1820140,Mus musculus,GSE70832,GPL13112,SRX1092609,chip-seq
GSM1148342,Homo sapiens,GSE47380,GPL15802,,
GSM392045,Mus musculus,GSE15519,GPL6246,SRX018518,chip-seq
GSM1674042,Monodelphis domestica,GSE68507,GPL9250,SRX997076,chip-seq
GSM1241614,Homo sapiens,GSE51272,GPL6984,,
GSM2130816,Mus musculus,GSE80557,GPL13112,SRX1719347,chip-seq
GSM2191417,Mus musculus,GSE82548,GPL17021,SRX1833190,chip-seq
GSM1241615,Homo sapiens,GSE51272,GPL6984,,
GSM1835065,Mus musculus,GSE71461,GPL13112,SRX1122567,chip-seq
GSM1695178,Rattus norvegicus,GSE69194,GPL14844,SRX1037561,chip-seq
GSM1276697,Mus musculus,GSE52071,GPL11002,SRX385355,chip-seq
GSM1276698,Mus musculus,GSE52071,GPL11002,SRX385356,chip-seq
GSM1241612,Homo sapiens,GSE51272,GPL6984,,
GSM1018052,Homo sapiens,GSE41479,GPL11154,SRX193430,chip-seq
GSM1241613,Homo sapiens,GSE51272,GPL6984,,
GSM1241610,Homo sapiens,GSE51272,GPL6984,,
GSM2104142,Mus musculus,GSE79813,GPL13112,SRX1672806,chip-seq
GSM1944496,Xenopus laevis,GSE75164,GPL17682,SRX1438050,chip-seq
GSM1241611,Homo sapiens,GSE51272,GPL6984,,
GSM1853821,Homo sapiens,GSE67673,GPL11154,SRX1146094,chip-seq
GSM1825735,Homo sapiens,GSE71030,GPL10999,SRX1099921,chip-seq
GSM1825734,Homo sapiens,GSE71030,GPL10999,SRX1099920,chip-seq
GSM1825737,Homo sapiens,GSE71030,GPL10999,SRX1099923,chip-seq
GSM1825736,Homo sapiens,GSE71030,GPL10999,SRX1099922,chip-seq
GSM2192554,Mus musculus,GSE83070,GPL13112,SRX1834482,chip-seq
GSM2144622,Mus musculus,GSE81203,GPL13112,SRX1745493,chip-seq
GSM2232389,Mus musculus,GSE83833,GPL19057,SRX1943343,chip-seq
GSM1853823,Homo sapiens,GSE67673,GPL11154,SRX1146096,chip-seq
GSM381695,Zea mays,GSE15286,GPL9141,SRX012382,chip-seq
GSM1148340,Homo sapiens,GSE47380,GPL15802,,
GSM1444697,Mus musculus,GSE59738,GPL13112,SRX661080,chip-seq
GSM537702,Homo sapiens,GSE19465,GPL9115,SRX019763,chip-seq
GSM487548,Mus musculus,GSE16893,GPL9250,SRX016847,chip-seq
GSM1444699,Mus musculus,GSE59738,GPL13112,SRX661082,chip-seq
GSM1444698,Mus musculus,GSE59738,GPL13112,SRX661081,chip-seq
GSM537709,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM1421313,Homo sapiens,GSE58881,GPL10999,SRX634880,chip-seq
GSM1421312,Homo sapiens,GSE58881,GPL10999,SRX634879,chip-seq
GSM1918613,Homo sapiens,GSE74359,GPL18573,SRX1383859,chip-seq
GSM1059029,Mus musculus,GSE43229,GPL13112,SRX213826,chip-seq
GSM1918615,Homo sapiens,GSE74359,GPL18573,SRX1383861,chip-seq
GSM1918614,Homo sapiens,GSE74359,GPL18573,SRX1383860,chip-seq
GSM1421314,Homo sapiens,GSE58881,GPL10999,SRX634881,chip-seq
GSM1842758,Mus musculus,GSE56312,GPL13112,SRX1133083,chip-seq
GSM772844,Homo sapiens,GSE17312,GPL570,SRX088759,chip-seq
GSM2192437,Mus musculus,GSE83016,GPL13112,SRX1834371,chip-seq
GSM1550798,Homo sapiens,GSE62742,GPL11154,SRX764477,chip-seq
GSM1427065,Homo sapiens,GSE59087,GPL11154,SRX646124,chip-seq
GSM296189,Arabidopsis thaliana,GSE11657,GPL9062,,chip-seq
GSM1704771,Mus musculus,GSE69615,GPL13112,SRX1050615,chip-seq
GSM1845280,Mus musculus,GSE71434,GPL18171,SRX1134817,chip-seq
GSM1468921,Macaca mulatta,GSE60269,GPL9160,SRX673246,chip-seq
GSM971341,Homo sapiens,GSE39229,GPL9115,SRX170354,chip-seq
GSM1820149,Mus musculus,GSE70832,GPL13112,SRX1092618,chip-seq
GSM171088,Homo sapiens,GSE7118,GPL1454,,
GSM1440685,Chlamydomonas reinhardtii,GSE59629,GPL15922,SRX658220,chip-seq
GSM1440686,Chlamydomonas reinhardtii,GSE59629,GPL15922,SRX658221,chip-seq
GSM1842759,Mus musculus,GSE56312,GPL13112,SRX1133084,chip-seq
GSM1440688,Chlamydomonas reinhardtii,GSE59629,GPL15922,SRX658223,chip-seq
GSM1440689,Chlamydomonas reinhardtii,GSE59629,GPL15922,SRX658224,chip-seq
GSM788075,Homo sapiens,GSE31755,GPL9052,SRX095370,chip-seq
GSM788072,Homo sapiens,GSE31755,GPL9052,SRX095367,chip-seq
GSM1820144,Mus musculus,GSE70832,GPL13112,SRX1092613,chip-seq
GSM1820146,Mus musculus,GSE70832,GPL13112,SRX1092615,chip-seq
GSM2192328,Mus musculus,GSE82966,GPL13112,SRX1834262,chip-seq
GSM803122,Mus musculus,GSE32311,GPL1261,SRX099394,chip-seq
GSM579113,Mus musculus,GSE23619,GPL9185,,chip-seq
GSM579112,Mus musculus,GSE23619,GPL9185,,chip-seq
GSM621388,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM579115,Mus musculus,GSE23619,GPL9185,,chip-seq
GSM579114,Mus musculus,GSE23619,GPL9185,,chip-seq
GSM489254,Homo sapiens,GSE19619,GPL9824,,
GSM489255,Homo sapiens,GSE19619,GPL9824,,
GSM1323987,Mus musculus,GSE54786,GPL11002,SRX467476,chip-seq
GSM2232349,Mus musculus,GSE83833,GPL19057,SRX1943303,chip-seq
GSM386118,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1479917,Drosophila melanogaster,GSE60428,GPL11203,SRX681773,chip-seq
GSM484697,Mus musculus,GSE19447,GPL9794,,
GSM1908218,Mus musculus,GSE74017,GPL19057,SRX1335436,chip-seq
GSM484694,Mus musculus,GSE19447,GPL9794,,
GSM484693,Mus musculus,GSE19447,GPL9794,,
GSM434429,Mus musculus,GSE17387,GPL8943,,
GSM434428,Mus musculus,GSE17387,GPL8943,,
GSM434424,Mus musculus,GSE17387,GPL8943,,
GSM434423,Mus musculus,GSE17387,GPL8943,,
GSM434422,Mus musculus,GSE17387,GPL8943,,
GSM593373,Macaca mulatta,GSE24111,GPL9115,SRX027306,chip-seq
GSM593372,Macaca mulatta,GSE24111,GPL9115,SRX027305,chip-seq
GSM593371,Macaca mulatta,GSE24111,GPL9115,SRX027304,chip-seq
GSM593370,Pan troglodytes,GSE24111,GPL9115,SRX027303,chip-seq
GSM1323984,Mus musculus,GSE54786,GPL11002,SRX467473,chip-seq
GSM1282504,Mus musculus,GSE53109,GPL17021,SRX388795,chip-seq
GSM668142,Mus musculus,GSE27074,GPL13123,,
GSM668141,Mus musculus,GSE27074,GPL13123,,
GSM1670907,Homo sapiens,GSE68402,GPL15520,SRX1013888,chip-seq
GSM2284183,Mus musculus,GSE85798,GPL17021,SRX2032497,chip-seq
GSM509200,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509201,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509202,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509203,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509204,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509205,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509206,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509207,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509208,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509209,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM933097,Rattus norvegicus,GSE38056,GPL10287,SRX148694,chip-seq
GSM1420153,Homo sapiens,GSE58638,GPL10999,SRX625660,chip-seq
GSM1842757,Mus musculus,GSE56312,GPL13112,SRX1133082,chip-seq
GSM1410388,Mus musculus,GSE58407,GPL13112,SRX590320,chip-seq
GSM523696,Mus musculus,GSE20898,GPL9250,SRX018114,chip-seq
GSM2104180,Mus musculus,GSE79813,GPL13112,SRX1672844,chip-seq
GSM2308606,Mus musculus,GSE86752,GPL21103,SRX2157017,chip-seq
GSM2232410,Mus musculus,GSE83833,GPL19057,SRX1943364,chip-seq
GSM1410382,Mus musculus,GSE58407,GPL13112,SRX590314,chip-seq
GSM1410384,Mus musculus,GSE58407,GPL13112,SRX590316,chip-seq
GSM523699,Mus musculus,GSE20898,GPL9250,SRX018117,chip-seq
GSM2100641,Mus musculus,GSE79601,GPL17021,SRX1667528,chip-seq
GSM1655641,Arabidopsis thaliana,GSE67776,GPL13222,SRX986833,chip-seq
GSM2191961,Mus musculus,GSE82799,GPL13112,SRX1833776,chip-seq
GSM1663094,Homo sapiens,GSE68108,GPL11154,SRX1002828,chip-seq
GSM1663096,Homo sapiens,GSE68108,GPL11154,SRX1002830,chip-seq
GSM1663091,Homo sapiens,GSE68108,GPL11154,SRX1002825,chip-seq
GSM1663092,Homo sapiens,GSE68108,GPL11154,SRX1002826,chip-seq
GSM2232379,Mus musculus,GSE83833,GPL19057,SRX1943333,chip-seq
GSM1479929,Drosophila yakuba,GSE60428,GPL11203,SRX681785,chip-seq
GSM1217919,Homo sapiens,GSE50386,GPL10999,SRX340780,chip-seq
GSM1961540,Mus musculus,GSE62482,GPL11154,SRX1460826,chip-seq
GSM1961542,Homo sapiens,GSE62482,GPL11154,SRX1460828,chip-seq
GSM1332697,Drosophila melanogaster,GSE55257,GPL13304,SRX474584,chip-seq
GSM1550793,Homo sapiens,GSE62742,GPL11154,SRX764472,chip-seq
GSM1552407,Mus musculus,GSE60604,GPL11154,SRX835946,chip-seq
GSM1552404,Mus musculus,GSE60604,GPL11154,SRX835943,chip-seq
GSM945322,Homo sapiens,GSE35583,GPL9052,SRX190105,chip-seq
GSM462192,Mus musculus,GSE18578,GPL9185,SRX017084,chip-seq
GSM1426323,Mus musculus,GSE59082,GPL13112,SRX645854,chip-seq
GSM1426322,Mus musculus,GSE59082,GPL13112,SRX645853,chip-seq
GSM1534079,Caenorhabditis elegans,GSE62833,GPL13657,SRX747304,chip-seq
GSM714809,Homo sapiens,GSE28874,GPL9052,SRX059365,chip-seq
GSM2191794,Mus musculus,GSE82722,GPL21103,SRX1833566,chip-seq
GSM2191795,Mus musculus,GSE82723,GPL13112,SRX1833569,chip-seq
GSM2191796,Mus musculus,GSE82723,GPL13112,SRX1833570,chip-seq
GSM1179179,Homo sapiens,GSE48457,GPL13339,,
GSM1179178,Homo sapiens,GSE48457,GPL13339,,
GSM1493390,Mus musculus,GSE60906,GPL13112,SRX689485,chip-seq
GSM1493391,Mus musculus,GSE60906,GPL13112,SRX689486,chip-seq
GSM693277,Homo sapiens,GSE16368,GPL9115,SRX1157874,chip-seq
GSM1493397,Mus musculus,GSE60906,GPL13112,SRX689492,chip-seq
GSM1041472,Homo sapiens,GSE42522,GPL15802,,
GSM1493395,Mus musculus,GSE60906,GPL13112,SRX689490,chip-seq
GSM1179171,Homo sapiens,GSE48457,GPL13339,,
GSM1179170,Homo sapiens,GSE48457,GPL13339,,
GSM1179173,Homo sapiens,GSE48457,GPL13339,,
GSM1179172,Homo sapiens,GSE48457,GPL13339,,
GSM1179175,Homo sapiens,GSE48457,GPL13339,,
GSM1179174,Homo sapiens,GSE48457,GPL13339,,
GSM1179177,Homo sapiens,GSE48457,GPL13339,,
GSM1179176,Homo sapiens,GSE48457,GPL13339,,
GSM1234137,Homo sapiens,GSE50893,GPL11154,SRX356705,chip-seq
GSM1132538,Mus musculus,GSE46566,GPL13112,SRX273304,chip-seq
GSM469971,Homo sapiens,GSE16256,GPL9052,SRX012501,chip-seq
GSM469970,Homo sapiens,GSE16256,GPL9052,SRX012500,chip-seq
GSM1721806,Mus musculus,GSE70253,GPL17021,SRX1073808,chip-seq
GSM1721807,Mus musculus,GSE70253,GPL17021,SRX1073809,chip-seq
GSM1721804,Mus musculus,GSE70253,GPL17021,SRX1073806,chip-seq
GSM1132539,Mus musculus,GSE46566,GPL13112,SRX273305,chip-seq
GSM1511226,Mus musculus,GSE61677,GPL9250,SRX708768,chip-seq
GSM1721808,Mus musculus,GSE70253,GPL17021,SRX1073810,chip-seq
GSM1721809,Mus musculus,GSE70253,GPL17021,SRX1073811,chip-seq
GSM1234138,Homo sapiens,GSE50893,GPL11154,SRX356706,chip-seq
GSM2190959,Mus musculus,GSE82359,GPL13112,SRX1832782,chip-seq
GSM2190958,Mus musculus,GSE82359,GPL13112,SRX1832781,chip-seq
GSM2308437,Homo sapiens,GSE86670,GPL10999,SRX2156859,chip-seq
GSM1538131,Mus musculus,GSE63020,GPL13112,SRX751766,chip-seq
GSM1538134,Mus musculus,GSE63020,GPL13112,SRX751769,chip-seq
GSM958684,Plasmodium falciparum,GSE39238,GPL11248,,
GSM171087,Homo sapiens,GSE7118,GPL1454,,
GSM1329165,Saccharomyces cerevisiae,GSE55082,GPL4131,,
GSM1410412,Mus musculus,GSE58407,GPL13112,SRX590344,chip-seq
GSM1410414,Mus musculus,GSE58407,GPL13112,SRX590346,chip-seq
GSM945187,Homo sapiens,GSE35583,GPL9052,SRX189970,chip-seq
GSM813771,Mus musculus,GSE32864,GPL9185,SRX100611,chip-seq
GSM945185,Homo sapiens,GSE35583,GPL9052,SRX189968,chip-seq
GSM813773,Mus musculus,GSE32864,GPL9185,SRX100613,chip-seq
GSM945182,Homo sapiens,GSE35583,GPL9052,SRX189965,chip-seq
GSM945181,Homo sapiens,GSE35583,GPL9052,SRX189964,chip-seq
GSM1035438,Homo sapiens,GSE42211,GPL10999,SRX204176,chip-seq
GSM392052,Mus musculus,GSE15519,GPL6246,SRX018525,chip-seq
GSM392051,Mus musculus,GSE15519,GPL6246,SRX018524,chip-seq
GSM1329166,Saccharomyces cerevisiae,GSE55082,GPL4131,,
GSM2337952,Homo sapiens,GSE87662,GPL11154,SRX2213522,chip-seq
GSM392055,Mus musculus,GSE15519,GPL6246,SRX018528,chip-seq
GSM945188,Homo sapiens,GSE35583,GPL9052,SRX189971,chip-seq
GSM2308436,Homo sapiens,GSE86670,GPL10999,SRX2156858,chip-seq
GSM617264,Homo sapiens,GSE25126,GPL9052,ERX002618,chip-seq
GSM617268,Homo sapiens,GSE25126,GPL9052,ERX002624,chip-seq
GSM2082727,Mus musculus,GSE73952,GPL13112,SRX1617473,chip-seq
GSM2082724,Mus musculus,GSE73952,GPL13112,SRX1617470,chip-seq
GSM1322273,Homo sapiens,GSE54693,GPL10999,SRX471217,chip-seq
GSM700061,Mus musculus,GSE28291,GPL7524,,
GSM700060,Mus musculus,GSE28291,GPL7524,,
GSM2082720,Mus musculus,GSE73952,GPL13112,SRX1617466,chip-seq
GSM2082721,Mus musculus,GSE73952,GPL13112,SRX1617467,chip-seq
GSM160697,Homo sapiens,GSE6981,GPL4812,,
GSM1252308,Homo sapiens,GSE51776,GPL11154,SRX369105,chip-seq
GSM1252304,Homo sapiens,GSE51776,GPL11154,SRX369101,chip-seq
GSM1252305,Homo sapiens,GSE51776,GPL11154,SRX369102,chip-seq
GSM1252306,Homo sapiens,GSE51776,GPL11154,SRX369103,chip-seq
GSM1252307,Homo sapiens,GSE51776,GPL11154,SRX369104,chip-seq
GSM1252303,Homo sapiens,GSE51776,GPL11154,SRX369100,chip-seq
GSM1003753,Mus musculus,GSE32218,GPL9185,SRX186792,chip-seq
GSM362331,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM838936,Homo sapiens,GSE33930,GPL9115,SRX109449,chip-seq
GSM1717083,Homo sapiens,GSE70098,GPL11154,SRX1067673,chip-seq
GSM838930,Homo sapiens,GSE33930,GPL9115,SRX109443,chip-seq
GSM838933,Homo sapiens,GSE33930,GPL9115,SRX109446,chip-seq
GSM1003754,Mus musculus,GSE32218,GPL9185,SRX186793,chip-seq
GSM1164216,Homo sapiens,GSE47991,GPL10999,SRX306546,chip-seq
GSM1164217,Homo sapiens,GSE47991,GPL10999,SRX306547,chip-seq
GSM1164214,Homo sapiens,GSE47991,GPL10999,SRX306544,chip-seq
GSM1164215,Homo sapiens,GSE47991,GPL10999,SRX306545,chip-seq
GSM1164213,Homo sapiens,GSE47991,GPL10999,SRX306543,chip-seq
GSM1918597,Homo sapiens,GSE74359,GPL18573,SRX1383843,chip-seq
GSM1834881,Homo sapiens,GSE71450,GPL19784,,
GSM546529,Mus musculus,GSE21978,GPL7202,,chip-seq
GSM1834883,Homo sapiens,GSE71450,GPL19784,,
GSM1148114,Mus musculus,GSE47362,GPL11002,SRX286492,chip-seq
GSM1386885,Mus musculus,GSE57694,GPL13112,SRX543057,chip-seq
GSM942078,Homo sapiens,GSE38442,GPL9115,SRX151355,chip-seq
GSM1148110,Mus musculus,GSE47362,GPL11002,SRX286488,chip-seq
GSM546520,Mus musculus,GSE21978,GPL7202,,chip-seq
GSM1435515,Homo sapiens,GSE53837,GPL9115,SRX651491,chip-seq
GSM2104210,Mus musculus,GSE79813,GPL13112,SRX1672874,chip-seq
GSM942079,Homo sapiens,GSE38442,GPL9115,SRX151356,chip-seq
GSM1148118,Mus musculus,GSE47362,GPL11002,SRX286496,chip-seq
GSM1385048,Mus musculus,GSE57574,GPL13112,SRX540717,chip-seq
GSM942076,Homo sapiens,GSE38442,GPL9115,SRX151353,chip-seq
GSM2191374,Mus musculus,GSE82529,GPL13112,SRX1833147,chip-seq
GSM916971,Homo sapiens,GSE37377,GPL10999,SRX143116,chip-seq
GSM569085,Homo sapiens,GSE23080,GPL9115,SRX024357,chip-seq
GSM916975,Homo sapiens,GSE37377,GPL10999,SRX143120,chip-seq
GSM1233947,Homo sapiens,GSE50893,GPL11154,SRX356515,chip-seq
GSM1347235,Mus musculus,GSE55850,GPL13112,SRX487086,chip-seq
GSM362336,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509215,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM1385046,Mus musculus,GSE57574,GPL13112,SRX540715,chip-seq
GSM1385047,Mus musculus,GSE57574,GPL13112,SRX540716,chip-seq
GSM2192114,Mus musculus,GSE82866,GPL13112,SRX1834001,chip-seq
GSM942075,Homo sapiens,GSE38442,GPL9115,SRX151352,chip-seq
GSM2039443,Mus musculus,GSE73124,GPL13112,SRX1531206,chip-seq
GSM1871949,Homo sapiens,GSE72784,GPL16791,SRX1204273,chip-seq
GSM1871948,Homo sapiens,GSE72784,GPL16791,SRX1204272,chip-seq
GSM1871947,Homo sapiens,GSE72784,GPL16791,SRX1204271,chip-seq
GSM942072,Homo sapiens,GSE38442,GPL9115,SRX151349,chip-seq
GSM1871945,Homo sapiens,GSE72784,GPL16791,SRX1204269,chip-seq
GSM1871944,Homo sapiens,GSE72784,GPL16791,SRX1204268,chip-seq
GSM942073,Homo sapiens,GSE38442,GPL9115,SRX151350,chip-seq
GSM1607388,Homo sapiens,GSE65838,GPL11154,SRX873809,chip-seq
GSM1866092,Homo sapiens,GSE72468,GPL11154,SRX1177319,chip-seq
GSM1866096,Homo sapiens,GSE72468,GPL11154,SRX1177323,chip-seq
GSM1241726,Homo sapiens,GSE51272,GPL6984,,
GSM942071,Homo sapiens,GSE38442,GPL9115,SRX151348,chip-seq
GSM1519153,Homo sapiens,GSE62063,GPL11154,SRX722350,chip-seq
GSM1847926,Homo sapiens,GSE71952,GPL16791,SRX1142252,chip-seq
GSM936092,Mus musculus,GSE38164,GPL9185,SRX149167,chip-seq
GSM2191416,Mus musculus,GSE82548,GPL17021,SRX1833189,chip-seq
GSM1519155,Homo sapiens,GSE62063,GPL11154,SRX722352,chip-seq
GSM669893,Homo sapiens,GSE17312,GPL570,SRX040939,chip-seq
GSM936098,Mus musculus,GSE38164,GPL9185,SRX149173,chip-seq
GSM1301743,Mus musculus,GSE53831,GPL11002,SRX415269,chip-seq
GSM1619968,Mus musculus,GSE66338,GPL17021,SRX892431,chip-seq
GSM1550922,Homo sapiens,GSE62742,GPL11154,SRX764601,chip-seq
GSM1301744,Mus musculus,GSE53831,GPL11002,SRX415270,chip-seq
GSM689152,Mus musculus,GSE27908,GPL9250,,chip-seq
GSM535980,Homo sapiens,GSE21442,GPL9052,SRX019616,chip-seq
GSM2191207,Mus musculus,GSE82453,GPL13112,SRX1832974,chip-seq
GSM535982,Mus musculus,GSE21442,GPL9052,SRX019618,chip-seq
GSM1296576,Mus musculus,GSE53595,GPL11002,SRX398272,chip-seq
GSM1047942,Mus musculus,GSE34483,GPL11002,SRX208057,chip-seq
GSM386093,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386090,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386091,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386096,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386097,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386094,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386095,Drosophila melanogaster,GSE15424,GPL6949,,
GSM2066618,Homo sapiens,GSE78096,GPL16791,SRX1592786,chip-seq
GSM386098,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386099,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1538128,Mus musculus,GSE63020,GPL13112,SRX751763,chip-seq
GSM1233949,Homo sapiens,GSE50893,GPL11154,SRX356517,chip-seq
GSM1233948,Homo sapiens,GSE50893,GPL11154,SRX356516,chip-seq
GSM276784,Homo sapiens,GSE10917,GPL6639,,
GSM928453,Mus musculus,GSE37821,GPL13112,SRX146527,chip-seq
GSM276783,Homo sapiens,GSE10917,GPL6639,,
GSM1412498,Mus musculus,GSE58491,GPL13112,SRX597217,chip-seq
GSM928457,Mus musculus,GSE37821,GPL13112,SRX146531,chip-seq
GSM1005197,Mus musculus,GSE40930,GPL13112,SRX187516,chip-seq
GSM2192080,Mus musculus,GSE82851,GPL13112,SRX1833952,chip-seq
GSM1059369,Mus musculus,GSE43252,GPL13112,SRX213850,chip-seq
GSM378401,Mus musculus,GSE15145,GPL8262,,
GSM1782770,Homo sapiens,GSE70482,GPL11154,SRX1080070,other
GSM378404,Mus musculus,GSE15145,GPL8262,,
GSM1556825,Homo sapiens,GSE63763,GPL11154,SRX792168,chip-seq
GSM790215,Homo sapiens,GSE31838,GPL5188,SRX096366,chip-seq
GSM400656,Drosophila melanogaster,GSE16013,GPL9058,SRX013003,chip-seq
GSM1922391,Homo sapiens,GSE53491,GPL10999,SRX1403827,chip-seq
GSM894084,Homo sapiens,GSE36354,GPL11154,SRX129092,chip-seq
GSM1098761,Monodelphis domestica,GSE45186,GPL15381,SRX250045,chip-seq
GSM1550817,Homo sapiens,GSE62742,GPL11154,SRX764496,chip-seq
GSM1550815,Homo sapiens,GSE62742,GPL11154,SRX764494,chip-seq
GSM400658,Drosophila melanogaster,GSE16013,GPL9058,SRX013005,chip-seq
GSM1441320,Mus musculus,GSE59636,GPL18480,SRX658425,chip-seq
GSM1441321,Mus musculus,GSE59636,GPL18480,SRX658426,chip-seq
GSM1441322,Mus musculus,GSE59636,GPL18480,SRX658427,chip-seq
